Succinic acid,Spermine,Spermidine,N-Formyl-L-Methionine,Indole-3-acetic acid,N-Acetyl-D-glucosamine,Malonic acid,L-Aspartic acid,L-Asparagine,Isonicotinic acid,Glutaric acid,Fumaric acid,L-Serine,Amantadine,Allantoin,Sinapic acid,Adenosine,Adenine,L-Iditol,beta-Alanine,Melibiose,L-Valine,L-Norleucine,L-Lysine,L-Isoleucine,L-Glutamine,L-Glutamic acid,Maltotriose,Acetophenone,Testosterone,METHYL PROPIONATE,Methyl hexanoate,Fenchol,(+)-Borneol,cis-Citral,Diethyl fumarate,trans-Cinnamyl alcohol,DIETHYL MALEATE,Anthracene,Pyrene
0.0066821147,0.03945469,0.03874593,0.00036051532,0.0006035528,0.00058846315,0.006858173,6.107945e-05,4.7416797e-05,0.00376961,0.0043092407,0.013662725,0.00040300543,0.019116662,2.9075703e-05,0.0022960566,8.191913e-05,0.0014336661,0.0009289706,0.00089575053,0.00016914125,7.657599e-05,0.0004908628,0.00059413066,0.00010087396,7.9186095e-05,0.00017246758,9.144686e-05,0.0007419873,0.012245752,0.0006318784,0.0026736949,0.00046272163,0.00030197424,0.0024035568,0.008722226,0.0032564006,0.008722226,0.0056161084,0.0037071598
-0.06890145,-0.32155594,-0.3378827,0.08090483,0.085889146,0.1706904,-0.0888776,0.15489303,0.4351509,0.094937816,-0.05598174,-0.11808305,0.14228925,0.10734192,0.50276536,0.033081323,0.2604385,0.5428223,0.008969782,0.29561013,0.049257632,0.6200278,0.20792085,-0.0047818944,0.49783114,0.4302088,0.13044457,0.04126213,0.050988473,-0.03719626,0.06856394,0.028545951,0.07965371,0.14425138,0.038159933,0.0654779,0.052249625,0.0654779,0.052373778,0.083498865
-0.0006560935,0.07141654,0.11152165,0.09042854,0.027760979,-0.036008257,0.0006351698,-0.07355418,-0.0723766,0.0030132825,-0.003963971,-0.0038974357,-0.047557116,0.03357095,-0.03686079,0.03039159,-0.02659928,-0.036383998,0.04269706,0.019362073,0.068212196,-0.02360107,-0.012214695,0.041057143,-0.019439338,-0.08426533,-0.079230934,0.08785278,-0.022417663,0.056331087,0.027479436,0.028750002,0.015261036,0.037370123,0.010152494,0.036537886,0.03955933,0.036537886,0.022224324,0.007664394
-0.059054475,-0.14876463,-0.15766801,-0.5118779,-0.32913092,-0.19278002,-0.071070604,-0.4786868,-0.42593807,-0.1893213,-0.101341814,-0.045520414,-0.35918406,-0.1373683,-0.47242165,-0.2688084,-0.19035569,-0.31130263,-0.5042337,-0.19481778,-0.2791259,-0.32532504,-0.39987224,-0.2581594,-0.38103837,-0.36089954,-0.47980627,-0.28247014,-0.33013427,-0.10175161,-0.3122968,-0.48727974,-0.46776903,-0.35112745,-0.62099606,-0.5454226,-0.26695532,-0.5454226,-0.75306576,-0.21208353
-0.07428175,0.18189512,0.17730823,0.455057,-0.17729776,-0.063452534,-0.078262545,-0.25953493,-0.14279853,-0.25161815,-0.059698932,-0.0755129,-0.05600136,-0.036188178,0.011082083,-0.20194128,-0.16237582,-0.1568815,0.19267112,-0.050426144,-0.075021,-0.76093984,0.2242432,0.011154632,-0.17419049,-0.13448836,-0.062213402,-0.11944845,-0.07259611,0.015497627,-0.02465703,0.3541994,-0.21128975,-0.34954345,-0.13366789,0.062587075,-0.08907757,0.062587075,0.06597642,-0.016670594
-0.3449662,0.22384024,0.20517047,-0.0009289632,0.6490557,0.009791315,-0.345677,0.14411964,0.017409842,-0.3911565,-0.31579715,-0.43513805,0.16541004,0.39168054,-0.08444311,-0.36116645,0.53440094,0.104314886,0.37363088,-0.22476612,-0.32538256,0.10878638,0.17369881,0.01695565,0.06283956,0.04107307,0.09140568,-0.4985737,0.027050497,-0.21004778,0.025169946,-0.24336384,-0.42960382,-0.292614,-0.14661337,0.2056557,-0.25185442,0.2056557,0.40522218,0.124008246
-0.075486235,-0.44296515,-0.36109355,-0.018603737,-0.010379887,-0.015104198,-0.02204625,-0.012987954,-0.0066966526,-0.026454723,-0.103863314,-0.06342471,-0.03604868,-0.26982334,-0.008943832,-0.031947467,-0.012495153,-0.2991371,-0.067818135,-0.059795495,-0.09938343,-0.066914074,-0.047822163,-0.14716928,-0.09447382,-0.0034574328,-0.014551504,-0.05295077,-0.039788917,-0.12878314,-0.03410934,-0.030814787,-0.060658194,-0.10177223,-0.10096427,-0.06729572,-0.051359836,-0.06729572,-0.37282592,-0.22811845
0.043244477,0.046730563,0.04571362,0.15332617,0.14965771,0.068268225,0.05933484,0.102068394,0.1698929,0.024945028,0.03917135,0.045762338,0.05178011,0.04693549,0.09466082,0.0076654027,-0.17789562,-0.23911604,0.08384613,0.059849177,0.082650304,0.14648266,0.15128548,0.092794985,0.14341214,0.1634653,0.095360726,0.12524119,0.032147728,0.22740054,0.05968024,0.113480605,0.08704604,0.09470108,0.1172311,0.13503568,0.06796686,0.13503568,0.03337096,0.012282488
-0.0037641337,-0.5392562,-0.40443686,-0.00090731244,-0.0029842914,-6.994568e-05,-0.012914953,-0.0025527969,-0.003649328,-0.00063627324,-0.0025980067,-0.002743864,-0.0006323989,-0.002416945,-0.0013456242,-0.0002421542,-5.5175155e-05,-0.00043376724,-3.9358463e-05,-0.011063201,-1.2252792e-05,-0.0017213748,-0.021817213,-0.17291029,-0.002774327,-0.005971008,-0.011215476,-7.715332e-06,-6.7799076e-05,-9.591551e-05,-0.00010653646,-0.004699903,-0.0006281722,-0.00022920192,-0.0014232857,-0.0009683212,-0.0004188169,-0.0009683212,-0.00015522813,-8.930336e-05
0.82013613,0.40523517,0.5208857,0.42675105,0.9402323,0.26958504,0.9285268,0.67383295,0.3230417,0.7253165,0.7491888,0.77770066,0.5768361,0.48177463,0.13586476,0.9467684,0.18108273,0.18421946,0.47347176,0.612564,0.08288415,0.49947646,0.60541046,0.6414594,0.3876109,0.39797065,0.7837331,0.06611183,0.40649042,0.993472,0.3194709,0.37930578,0.9055561,0.92390156,0.37883502,0.34904066,0.75189257,0.34904066,0.32435012,0.6140559
-0.009772906,-0.0007736496,-0.00081241486,-0.0053730113,-0.42625654,-0.036537994,-0.0034936434,-0.10134104,-0.110532,-0.08216033,-0.017066197,-0.01303207,-0.011826911,-0.086770475,-0.1104951,-0.052145667,-0.1905132,-0.078194134,-0.01550739,-0.010705579,-0.037337434,-0.03030248,-0.090191096,-0.022603383,-0.04194487,-0.124496534,-0.10000299,-0.029056417,-0.10656318,-0.28459048,-0.09984091,-0.24262014,-0.39108843,-0.24662773,-0.15880765,-0.045347363,-0.07564958,-0.045347363,-0.07225409,-0.08424637
-0.050778627,-0.045177814,-0.06052433,-0.8237012,-0.34467858,-0.47484836,-0.02913752,-0.6119586,-0.08023358,-0.07456692,-0.10689271,-0.06853318,-0.48676097,-0.7091311,-0.0010339322,-0.28049025,-0.0017051882,-0.0001175453,-0.5673352,-0.20013729,-0.9273663,-0.6903931,-0.7411663,-0.073051535,-0.67486423,-0.113948286,-0.6586524,-0.9318249,-0.38223502,-0.76087254,-0.65580887,-0.63798094,-0.68678164,-0.80865794,-0.47725126,-0.78525525,-0.38368663,-0.78525525,-0.72677374,-0.5998948
0.079098105,0.14715433,0.22370844,0.19149554,0.17638595,0.032885242,0.038903844,0.18851364,0.1837975,0.073564366,0.11281681,0.09182963,0.05732701,0.14258894,0.015495317,0.17371055,0.18294892,0.029575683,0.077543415,0.11099072,0.14400654,0.116967976,0.17198162,0.15125604,0.15471803,0.15663032,0.14453131,0.162332,0.081814244,0.34889314,0.11818422,0.16558072,0.08879701,0.10259988,0.09605686,0.18943806,0.100109905,0.18943806,0.10169584,0.04691635
-0.01881956,-0.40285024,-0.35748273,-0.10109112,-0.040466733,-0.157893,-0.022704868,-0.12873513,-0.09440719,-0.04501173,-0.031277455,-0.025130125,-0.19704244,-0.22278467,-0.09704446,-0.05837996,-0.057621907,-0.024106354,-0.3597113,-0.2598842,-0.2643623,-0.22796233,-0.17457545,-0.22589335,-0.1703439,-0.08361429,-0.111381814,-0.19996537,-0.10850109,-0.547602,-0.12606402,-0.053287834,-0.3460004,-0.45545968,-0.08295886,-0.29722267,-0.1099212,-0.29722267,-0.481156,-0.42793378
0.006526262,0.19900605,0.24759589,0.78929895,0.018710827,0.0017813526,0.0061556925,0.037488766,0.020313937,0.0037017465,0.004623067,0.0046588653,0.022258697,0.12218138,0.010104919,0.0016043268,0.0019864228,0.0013353109,0.004570136,0.05067851,0.003988854,0.05869259,0.07540745,0.07176152,0.11455251,0.02548224,0.04331519,0.002289912,0.008846513,0.05531858,0.010059571,0.0256826,0.012680534,0.026749598,0.0036220907,0.0023723573,0.00092310837,0.0023723573,0.005301038,0.0035077888
0.0027642704,0.009346007,0.006387028,0.017402297,0.0041713356,0.004753975,0.00029273654,0.0028981578,0.012858144,0.0050538294,0.0050076665,0.0051670442,0.0040332493,0.010850005,0.030307228,0.0021396086,0.008312195,0.01306029,0.0006858828,0.01718194,0.00022534978,0.0038118388,0.0077722487,0.009968071,0.006963582,0.0137052545,0.0024575582,0.00013286056,0.00076739496,0.0005845995,0.001564672,0.0009878383,0.00040097965,0.00067416474,0.001311461,0.001943028,0.0021792762,0.001943028,0.0003946438,0.0004461764
0.00018007947,0.006075869,0.0058176382,0.0010999979,0.13517486,0.0017072074,0.00021578275,0.00038607346,0.0011671858,0.0025766972,0.00017649744,0.00046430153,0.000739887,0.032235265,0.029488774,0.00042850382,0.16042735,0.18201959,0.0005824862,0.0017474773,0.00040415057,0.00012272698,0.0019840763,0.0017460563,0.0005810203,0.0016546771,0.0006838666,0.00036281763,0.07056859,0.042654064,0.010897336,0.021858647,0.005051323,0.0031369713,0.0055339728,0.008255,0.031831875,0.008255,0.23855147,0.12883534
-0.01232977,-0.00040119665,-0.00040056996,-0.006018186,-0.0033284011,-0.004655368,-0.017525613,-0.0063426,-0.0013758147,-0.008586043,-0.010227728,-0.011295986,-0.012031305,-0.016209928,-0.0003675397,-0.0052939504,-0.011874906,-0.007532193,-0.0020102183,-0.0070290524,-0.004365898,-0.0038787622,-0.002853375,-0.0019468906,-0.0029671486,-0.0014547316,-0.008181833,-0.004077575,-0.0026272233,-0.798961,-0.006838248,-0.0120883165,-0.25698337,-0.31151292,-0.020401176,-0.004190393,-0.0019747724,-0.004190393,-0.009527214,-0.009339743
-0.052246675,0.0086115785,0.011024586,-0.77208,0.48612165,-0.20766085,-0.07141142,-0.88346344,-0.7926978,-0.15138906,-0.056801986,-0.067831695,-0.6744741,0.007961197,-0.36427784,-0.42652118,-0.46730667,0.025184734,-0.29341125,0.26949823,-0.17518874,0.15995777,0.18596925,0.35422215,0.05317984,-0.6851234,-0.84502864,-0.15536107,0.4168862,0.4141812,0.3331127,0.43942904,0.5666831,0.54686683,0.23821832,-0.2383558,0.30756372,-0.2383558,0.053745445,0.047092408
0.09217091,-0.46761987,-0.40094262,0.22754687,0.4126744,0.47516975,0.057610855,0.47570494,0.26944667,0.20651834,0.06082966,0.08233645,0.58783853,-0.16358063,-0.35945094,0.54775053,0.6796599,-0.30922702,0.6330126,0.34233555,0.4975105,0.31793785,0.24565133,0.11077439,0.31593907,0.3267344,0.49017793,0.46196386,-0.109985,0.695701,-0.101342015,-0.10577642,0.40524527,0.48670164,-0.20294732,-0.1775005,0.27406552,-0.1775005,-0.08870635,0.046915714
0.19358933,0.6947246,0.69679016,0.50554514,0.70903146,0.24294564,0.2719895,0.5763847,0.5662717,-0.06122848,0.079907864,0.25679645,0.3814952,0.27707103,0.53641105,-0.11104458,-0.7143716,0.44682416,0.05521527,0.4826865,0.28817865,0.63126296,0.59756,0.6564579,0.5703123,0.5881232,0.54178333,0.23574802,0.39107612,0.7460074,0.4392183,0.59422576,0.41224217,0.5312264,0.56171024,0.71287924,0.34238,0.71287924,0.39474195,0.13533343
0.0077778166,0.0019307921,0.0021133323,0.004327021,0.0025113677,0.05515389,0.020251036,0.002159937,0.0017500209,0.009639571,0.007874155,0.007616597,0.0024013703,0.002454878,0.0023215273,0.086468995,0.013614855,0.0019657565,0.0036698808,0.0027649833,0.008622554,0.09579662,0.0060327584,0.0016368361,0.03586936,0.0025659977,0.0021320547,0.0079206135,0.04051531,-0.009308066,0.07843076,0.044004995,0.62903917,0.51867074,0.14676534,0.047727015,0.0045943083,0.047727015,0.0019288663,0.0043260446
0.020196466,0.18219702,0.1671972,0.036139645,0.17496726,0.058023706,0.013173525,0.10869924,0.22170548,0.015023659,0.019826252,0.01577183,0.04095987,0.054680504,0.23050973,0.059373595,0.037648708,0.0683117,0.025685497,0.061843857,0.029797802,0.0004149757,0.004459005,0.24268112,0.0023630331,0.1777369,0.13864128,0.02820141,0.031050904,0.027230619,0.026737396,0.027620863,0.0006460953,9.805769e-05,0.00014690537,0.036372114,0.031020673,0.036372114,0.052648924,0.0932769
0.021016741,0.017347721,0.018416418,0.0013678218,0.00052401493,0.008534585,0.011455043,0.0060772956,0.0046064355,0.004408979,0.012255905,0.05494495,0.0017369358,0.030933443,0.0075472593,0.0013649031,0.001987973,0.0012517584,0.0020399655,0.0024584935,0.0027539334,0.0013552962,0.0016645886,0.011306937,0.0013280716,0.0048269005,0.006232712,0.0024994053,0.002640689,0.031553913,0.0051820474,0.011361798,0.0593365,0.029354941,0.002163022,0.0027603165,0.002634451,0.0027603165,0.0009889646,0.0018882973
-0.012527157,0.00019686935,0.00029247795,1.2729548e-05,0.37338954,-0.0060369736,0.03866842,0.0014381474,6.250354e-06,0.04994696,-0.017628301,-0.013225148,0.0006716536,0.00042206212,-0.13910499,0.0018381567,0.70394194,0.5806909,0.0021969462,0.0007301738,0.00060221535,0.0004553304,0.0002498266,0.0002824989,0.000426957,-5.7913417e-06,0.0010365519,0.00096826255,0.0015759198,0.000381778,0.0025391546,0.0008371321,0.00040957346,0.00018733848,0.00043236229,0.0019060192,0.000997564,0.0019060192,0.012792628,0.018529378
-0.09763621,-0.005264366,-0.0044533974,-0.03758744,-0.0036518292,-0.9585705,-0.27987865,-0.30939147,-0.064258546,-0.0092811175,-0.06053363,-0.07131306,-0.11894369,-0.001349446,-0.029172039,-0.6073329,-0.51181954,-0.0006585638,-0.9283582,-0.0035277493,-0.98688376,-0.0084743155,-0.004054444,-0.0047620353,-0.0080622295,-0.07101091,-0.29819554,-0.9858613,-0.00024469526,-0.0006816074,-0.0022391349,-0.001095907,-7.347872e-05,-4.223219e-05,-0.000102556536,-0.5297573,-0.00054809666,-0.5297573,-0.0006394751,-0.00040710423
0.003745196,-0.14993559,-0.12448205,-0.19137402,0.44610134,-0.34598038,-0.0008036873,-0.20053385,-0.2515094,-0.019819401,-0.00055059296,0.015339758,-0.27419233,-0.27806336,0.26016837,-0.22717144,0.6043691,0.27520254,-0.5394868,-0.094326265,-0.47206584,-0.29850644,-0.2986204,-0.2020972,-0.3581502,-0.25636598,-0.22972926,-0.53490615,-0.10527989,-0.16079609,-0.16187763,-0.24330433,-0.24460053,-0.32242328,-0.5103013,-0.39213985,-0.22169994,-0.39213985,-0.06887092,-0.039472353
-0.0009097478,-0.03187255,-0.033361446,-0.055206824,-0.03364516,-0.03487026,-0.00016013275,-0.023340946,-0.02461898,-0.002891732,-0.0015813893,-0.0015732894,0.002038938,-0.024486713,-0.0040470203,0.03459802,-0.0029939406,-0.008931339,0.081863455,0.0013992311,0.074167736,-0.04807043,-0.0266936,-0.03810182,-0.05879676,-0.031964414,-0.020301448,-0.017220698,-0.00076370395,-0.1428356,0.006301412,-0.015450169,-0.017785689,0.0006573285,0.014775242,0.058970194,-0.003060004,0.058970194,-0.011503599,-0.012555027
-0.27108884,-0.21833637,-0.20596229,-0.32513416,0.1560984,0.019849788,-0.35927838,-0.22937144,-0.1005151,-0.040671308,-0.16060205,-0.2473427,-0.2786938,-0.04655229,-0.037414715,-0.20695782,-0.04340181,0.055150278,-0.069999464,-0.4105684,-0.05640583,-0.2254121,-0.16685311,-0.45189345,-0.24765112,-0.017427176,-0.20775077,-0.0538395,0.078995,-0.17319286,0.1333631,0.035089057,-0.17578276,-0.15397115,0.04171841,-0.04988957,-0.063449465,-0.04988957,0.032481123,-0.011613103
-0.003006747,-0.062593214,-0.06899534,-0.004293319,-0.010959392,-0.0011403821,-0.00014358995,-0.030307569,-0.04664859,-0.0071069854,-0.0065047583,-0.003400939,-0.0044514723,-0.06687252,-0.017395264,-0.0072224657,-0.002614958,-0.01973146,-0.004139967,-0.031342287,-0.02908008,-0.045849595,-0.052935265,-0.08653537,-0.052045044,-0.07065281,-0.029341621,-0.020717377,-0.0010517364,-0.20666662,-0.0039302562,-0.011041355,-0.008905523,-0.019051902,-0.005502203,-0.0058113057,-0.0056112283,-0.0058113057,-0.002877158,-0.0034530705
-0.026756955,0.0079052355,0.010604216,0.05561381,0.003134496,0.038900107,0.01060789,0.012282342,0.030940695,0.03906802,-0.013470959,-0.03792099,0.055927567,0.022168066,0.04143181,0.038998023,0.011905952,0.012791169,0.036826488,0.056150377,0.075726956,0.046386786,0.02382845,0.018222012,0.0508068,0.024898326,0.011905831,0.06791098,0.03870817,-0.00010759526,0.036134228,0.013510375,0.00021261636,-0.0017938981,0.012752761,0.039874155,0.07198341,0.039874155,0.0330237,0.016593784
0.016005442,0.18392494,0.16669427,0.013474732,0.012709389,-0.10871225,0.0022386385,0.0039833426,-0.055200536,-0.038612027,0.031083466,-0.00696023,-0.04094676,-0.11439596,-0.054558765,-0.027927432,-0.14829199,-0.2358654,-0.043515217,-0.0053089126,-0.12966199,-0.16091692,0.11097693,0.114346355,-0.07572615,-0.027155483,0.0799129,-0.18396485,-0.0899667,0.013425932,-0.007603821,0.16142929,0.029201679,-0.1358012,0.02728915,0.02852129,-0.013831175,0.02852129,-0.15782186,-0.1449587
-0.015061353,-0.7164513,-0.72143334,-0.19512965,-0.0008216484,-0.011881903,-0.019285915,-0.53389364,-0.7519954,-0.0016375417,-0.006616729,-0.0066354596,-0.30410028,-0.76344943,-0.71146774,-0.00041823863,-0.79125553,-0.71195817,-0.00011889291,-0.41658598,-0.0014756032,-0.65289783,-0.6707429,-0.6423579,-0.5903839,-0.7480509,-0.4082576,-0.0015204466,-0.004004102,-0.000655182,-0.0014560213,-0.00032967853,-0.0005688285,-0.0015224436,-0.0008760571,-0.00085147296,-0.004940581,-0.00085147296,-0.0018230157,-0.001741533
-0.14222428,-0.22091573,-0.25871417,-0.06174863,0.033351753,0.54821646,-0.21198124,0.06646737,-0.047363613,-0.029009204,-0.07284341,-0.06193487,0.532411,-0.53749883,-0.10694507,0.14632647,0.67796695,-0.17095037,0.67942387,0.24313584,0.73961556,0.21799791,-0.09977593,0.10573791,0.2023022,-0.05346957,0.1275172,0.7084799,-0.09820323,0.4477413,-0.12023382,-0.344254,0.52690136,0.49771678,0.070301875,-0.13295142,0.18931262,-0.13295142,-0.084091604,0.05481605
0.02422026,0.18102233,0.16167547,0.33217406,0.20220062,0.10008314,0.05312915,0.26784042,0.38213632,0.07155855,0.02091334,0.03278879,0.38419878,0.2541049,-0.62463665,0.08502292,0.21156818,0.11513097,0.12533924,0.30667537,0.16211605,0.32039356,0.18228427,0.42261034,0.25440955,0.28110054,0.2599904,0.13774924,0.12798397,0.21660732,0.034560543,-0.0444568,0.1687759,0.1571875,0.1572034,0.026506677,0.12996103,0.026506677,0.2844063,0.20804621
0.009944096,0.06007539,0.059967943,0.07442714,0.04787,-0.06194743,0.0163928,-0.009084107,0.019797746,0.06385328,0.0063836877,0.042254813,0.004462917,-0.12330115,0.0642814,0.18361478,-0.1406733,-0.004117513,-0.081292614,0.07684799,-0.06760854,0.02854744,0.008408948,0.049255375,0.05170821,0.058581606,-0.019264525,-0.07332585,0.044738185,-0.29942378,-0.029864544,-0.07100488,-0.2829793,-0.3259848,0.0728918,0.030161453,0.062816076,0.030161453,-0.011679512,-0.005514938
-0.03412395,-0.00090132054,-0.0007241881,-0.09075641,-0.010791463,-0.027848156,-0.028797228,-0.29140234,-0.249217,-0.00884517,-0.039005116,-0.03752884,-0.012929276,-0.00028091276,-0.23269948,-0.038535725,-0.0006271421,-0.0004109869,-0.004715507,-0.0054049646,-0.033447023,-0.01864991,-0.027633741,-0.016416892,-0.020677172,-0.27973363,-0.29031384,-0.11955733,-0.0024015068,-0.00094261486,-0.008558813,-0.016516251,-0.00023157209,-0.0001206645,-0.0015565138,-0.4931268,-0.00050339394,-0.4931268,-0.00017076891,-0.00022011211
-0.04728858,-0.012499051,-0.009600509,-0.9175772,-0.7464757,-0.9456452,-0.09436525,-0.90625006,-0.9336013,-0.13790551,-0.03902109,-0.038387734,-0.9070222,-0.24994905,-0.87704164,-0.07513249,-0.7263237,-0.08964165,-0.5897578,-0.61389154,-0.89966404,-0.9050445,-0.78751856,-0.7380509,-0.9158784,-0.9031759,-0.86583316,-0.96132797,-0.03798465,-0.066436395,-0.14217256,-0.07556581,-0.231507,-0.30619082,-0.025026485,-0.13657296,-0.04281633,-0.13657296,-0.008859992,-0.006033288
-0.08822614,-0.2438327,-0.2275207,-0.041964192,-0.0686324,-0.07152199,-0.20630911,-0.0130861495,-0.13560694,-0.08840691,-0.046192203,-0.07226753,0.061100006,-0.0666551,-0.048634283,-0.12361513,-0.42611682,-0.0834987,-0.24257407,-0.053681076,-0.06251878,-0.08266279,-0.10969361,-0.19492903,-0.13669175,-0.138434,-0.0020576578,0.03649563,-0.09846568,-0.19694492,-0.057389956,-0.10237652,-0.059600394,-0.042948242,-0.049177274,-0.021413345,-0.09331363,-0.021413345,-0.03907831,-0.035089258
0.013625574,-0.0048914305,-0.0021367886,0.0045015067,0.01991377,0.02576805,0.011081445,0.014853474,0.004360559,0.012651586,0.015575881,0.014713268,0.009532317,0.009054634,-0.0170227,0.016954415,0.005971585,0.009241941,0.05961067,0.0034746951,0.050836314,0.008098648,0.0074944585,0.001170508,0.009675283,0.0036547265,0.012625877,0.056655083,0.0039983597,0.0075268066,0.008301644,0.006819768,0.01079371,0.008828471,0.008943897,0.0048245057,0.0073965974,0.0048245057,0.005851483,0.0042391266
-0.27566838,-0.45195696,-0.5173228,-0.51253635,-0.14013878,-0.1811554,-0.6058149,-0.31576023,-0.14292182,-0.12785344,-0.22350636,-0.1251384,-0.34152415,-0.18403336,0.0060263355,-0.15362416,-0.64663476,-0.181986,-0.10580716,-0.20980632,-0.20904905,-0.4015521,-0.4734851,-0.4410373,-0.50997895,-0.117054515,-0.42634833,-0.26412982,-0.03791946,-0.019996753,-0.049692035,-0.191265,-0.18509698,-0.15749063,-0.0911666,0.07829174,-0.11308601,0.07829174,-0.041475985,-0.034187827
0.08111421,0.0070996466,0.009033042,0.068535976,0.10420752,0.3267588,0.046333637,0.03023747,0.07654273,0.2392574,0.07215191,0.09541508,0.11117623,0.01480303,0.47115213,0.056245722,0.38677588,0.10781817,0.017797029,0.23982507,0.1508008,0.055517178,0.11857139,0.08699034,0.058751483,0.082973525,0.036415618,0.18359347,0.33257142,0.25667307,0.06797082,0.18434854,0.023274561,0.021639995,0.0401336,0.013755358,0.098596506,0.013755358,0.016115148,0.007974349
-0.009772379,0.19840308,0.18717362,0.25457516,-0.067188196,-0.03343698,0.00028234776,-0.003482835,0.007629169,-0.025805874,-0.012769144,-0.021741962,-0.006532375,0.20534891,-0.0089475475,-0.00096971245,-0.060215615,-0.2871613,-0.0051053674,0.010687122,0.0077742757,0.06765004,0.0672976,0.039603513,0.061791986,0.03268233,0.03300916,0.009935023,-0.004888252,0.0049127364,-0.007874752,0.05525245,0.030730095,0.05477765,0.14154482,0.034471344,-0.015827164,0.034471344,-0.21292606,-0.055624533
-0.0025386238,-0.007423215,-0.008121779,-0.017573023,-0.0021338428,-0.0010519376,-0.0013511826,-0.011982025,-0.0068576075,-0.006656128,-0.003747617,-0.0057441345,-0.007712014,-0.0069690896,-0.004069491,-0.002456981,-0.0030457976,-0.0073916577,-0.0018463318,-0.010058652,-0.00089116616,-0.017967798,-0.009920584,-0.005310272,-0.012536195,-0.008988618,-0.009642089,-0.0007310351,-0.011449511,-0.005795654,-0.008462856,-0.006464006,-0.0033638696,-0.0045938264,-0.0064490186,-0.00803377,-0.003485803,-0.00803377,-0.005624646,-0.0071227364
0.0013353024,-0.20109627,-0.1612951,-0.30303615,-0.00011402194,-0.22843312,0.0018064388,-0.116347164,-0.12549202,0.0005199783,0.0008212021,5.5476074e-05,-0.12557858,-0.07676079,-0.45304263,-0.062245183,2.9901055e-06,0.00013575934,-0.048775207,-0.059385467,-0.29512182,-0.16388315,-0.13175745,-0.29132846,-0.1385836,-0.15494083,-0.18920617,-0.2657583,-0.14241736,-0.03064776,-0.06607808,-0.13873377,-0.15357852,-0.114703655,-0.11628064,-0.17988162,-0.061318748,-0.17988162,-0.0044439933,-0.004092724
