Succinic Acid,Spermidine,Gamma-Amino-N-Butyric Acid,Malonic Acid,L-Aspartic Acid,L-Asparagine,Glycylglycine,Glutaric Acid,Fumaric Acid,L-Serine,Ethanolamine,Allantoin,"1,4-Butanediamine",4-Hydroxyphenylpyruvic Acid,Beta-Alanine,L-Valine,L-Ornithine,L-Norleucine,L-Lysine,L-Glutamine,L-Alanine,L-Tyrosine,Tryptophan,L-Leucine,Glycine,Glycerol,Caffeine,"1,3-Diaminopropane",Phenanthrene,Lauric Acid,Benzoic Acid,Anthracene,"(5R,11R)-5,11-Dimethylpentacosane",Pyrene,Fluorene,Biphenyl,Naphthalene,Pentadecane,Undecane,Hexachlorobenzene,Benzyl Benzoate,1-Hexanol,Methyl Benzoate,Methyl Octadecanoate,1-Octanol,Isopentyl Acetate,Methyl Hexanoate,2-Octanol,Benzyl Alcohol,Testosterone
0.0051821535,0.00028385076,0.0024893545,0.0036337646,0.0005433625,0.021290602,0.15256667,0.010699458,0.0054938514,0.0038217558,0.0014136079,0.72512436,0.0003755785,0.0022561005,0.0028074654,0.0018096303,0.0033175529,0.0023547763,0.0034879255,0.02527587,0.0022356946,0.00075545633,0.004481227,0.0015900389,0.003825741,0.00036040568,0.98037875,0.0003324707,7.705421e-05,0.004962955,0.011867536,5.8319238e-05,0.00019120878,0.00016128586,0.000116103205,0.00029179483,5.5277247e-05,0.00010275996,7.351797e-05,0.00016905318,0.0061402773,0.00084464677,0.004859023,0.012464792,0.000712824,0.002988821,0.007987556,0.0005386909,0.000555463,0.064575024
0.23910885,-0.64109737,-0.6745157,0.27612767,-0.49835864,-0.45359147,-0.36626926,0.21525656,0.18135412,-0.7453581,-0.85128266,0.34689423,-0.7012,-0.13692403,-0.6721806,-0.836725,-0.69982755,-0.861842,-0.7185448,-0.41529945,-0.80891013,-0.71374667,-0.71534973,-0.77406377,-0.6207976,-0.48902085,0.5099006,-0.71392196,0.083285645,-0.72888255,-0.19014183,-0.12928526,0.3911866,0.045123838,-0.77827317,-0.23003703,-0.4103182,-0.79680836,-0.8142793,0.2348825,-0.41941357,-0.7225837,-0.6972323,-0.6185769,-0.7340884,-0.7090407,-0.70829046,-0.67786914,-0.6756883,-0.68287677
-0.020060232,-0.7135985,-0.68972826,0.048513714,-0.7651931,-0.69805336,-0.6741127,0.01816498,-0.082693405,-0.7218417,-0.3885807,-0.06358614,-0.5914988,-0.04295085,-0.6574289,-0.7512909,-0.8728291,-0.71551824,-0.8325964,-0.570052,-0.6387775,-0.867146,-0.024985151,-0.77802324,-0.6051633,-0.09717251,-0.010115793,-0.5046197,-0.012648019,-0.035708036,-0.02734587,-0.014999471,0.0064761178,-0.020855252,-0.009825926,-0.016907834,-0.016835785,-0.0079748165,-0.0067698257,-0.031958673,-0.019556772,-0.02456266,-0.041417494,-0.027185427,-0.027141862,-0.029006599,-0.019457502,-0.031234574,-0.060293775,-0.107703164
-0.08305971,-0.92884725,-0.54259,-0.07942687,-0.7510769,-0.86062074,-0.71166587,-0.11609855,-0.07858708,-0.73717916,-0.49334246,-0.113892496,-0.70298064,-0.49180442,-0.5279077,-0.8407863,-0.8577401,-0.771652,-0.6564679,-0.84270304,-0.75507337,-0.700897,-0.41683578,-0.872829,-0.5672815,-0.7743338,-0.3160016,-0.6862277,-0.27627006,-0.37195894,-0.16404577,-0.26925492,-0.821133,-0.066246144,-0.0012728847,-0.30351505,-0.25697386,-0.44554365,-0.4093758,-0.30666777,-0.45765933,-0.40252492,-0.14338706,-0.6344791,-0.37782118,-0.5772835,-0.4326667,-0.520435,-0.14416175,-0.00022720023
0.065473996,0.12896731,0.22960003,0.04980056,0.30345598,0.27074605,0.49700475,0.13008752,0.030086013,0.24378645,0.1712169,0.4597746,0.12850778,0.32303104,0.23518822,0.06320875,0.17231713,0.14236322,0.15161458,0.2861566,0.17174979,0.051682882,0.06737765,0.035063308,0.22248845,0.51871604,0.010165418,0.20334683,0.14703862,0.43801248,0.1650236,0.15763094,0.036721352,0.0614277,0.090085804,0.10086109,0.20312388,0.267182,0.27597737,0.18657486,0.3555672,0.31210428,0.18726304,0.22757769,0.371673,0.056380197,0.16177583,0.23855051,0.35154784,9.141714e-06
0.034448594,0.12507628,0.052187353,0.031737264,0.24590465,0.2904629,0.1636635,0.052036405,0.046357255,0.21616873,0.09137795,-0.063431114,0.018113613,0.0901245,0.062073354,0.19604547,0.13456887,-0.023825709,0.0578534,0.24831127,0.10872232,0.4367307,-0.30469808,0.17250192,0.06901103,0.013128477,0.32567263,0.021003107,-0.2458567,-0.4107132,0.034011163,-0.29007605,0.20761092,-0.23763187,-0.041509148,-0.17888641,-0.22778313,-0.6513657,-0.62297994,-0.3367427,-0.54918665,-0.35212958,-0.32296273,-0.54812086,-0.4374446,-0.35483196,-0.47452956,-0.41519257,-0.2593347,-0.13824534
-0.006361264,-0.0109571945,-0.31450406,-0.0027493152,-0.3641733,-0.476534,-0.12404187,-0.005560956,-0.0041410974,-0.51027846,-0.18931003,-0.6315686,-0.05509285,-0.10893401,-0.20516984,-0.7957678,-0.17310658,-0.62515324,-0.33981562,-0.37059993,-0.49101892,-0.04662395,-0.7479736,-0.65845656,-0.18271136,-0.14624241,-0.010041595,-0.10086751,0.00025012653,-0.6411713,-0.0031292266,0.0003952704,-0.20411313,-3.8515198e-05,0.0024059308,-0.0018525663,-0.0011063664,-0.82131284,-0.81081474,-0.047408067,0.002969948,-0.518256,-0.0049202573,-0.74502826,-0.51857233,-0.74275714,-0.76995045,-0.54835725,-0.01797666,-0.88911223
0.0049966094,0.12670855,0.018624067,0.0033089381,-0.007979808,0.019348336,0.1740575,0.00415966,0.004593603,0.070987485,0.13880886,0.0033785389,0.08717286,-0.083426766,0.061493464,0.09155336,0.13597639,-0.014922125,0.11578063,0.0065999506,0.043224856,0.05192098,-0.34019828,0.093982466,0.050809707,-0.26443586,-0.35916778,0.0626527,-0.45437175,-0.120240554,-0.006485636,-0.46741086,-0.0077674543,-0.45118898,-0.87908995,-0.059601143,-0.34994015,-0.6688023,-0.7003501,-0.15450546,-0.48609424,-0.6682135,-0.15780038,-0.30397996,-0.7476532,-0.3604383,-0.42074847,-0.7103738,-0.54509115,-0.17282799
0.0040596635,0.0041226316,0.0052292184,0.0031917458,0.007813807,0.0047745975,0.0024251505,0.004752484,0.0061244974,0.01189176,0.005800279,0.022717461,0.003390916,0.17419805,0.005411861,0.00778509,0.006760884,0.010000109,0.008570773,0.005489323,0.00801696,0.29598176,0.009975635,0.008487821,0.0046101487,0.0028183127,0.010357507,0.0038402646,0.0025661662,0.0043824487,0.007062345,0.001965416,0.0028771206,0.0036518343,0.0014029118,0.0027962972,0.0015737475,0.005421103,0.0048234696,0.0006512836,0.11720069,0.023462428,0.0045334045,0.0243683,0.031864475,0.023368297,0.019434052,0.036359068,0.009780253,0.21428747
-0.06961767,-0.00019503626,-0.0031623987,-0.2985048,-0.0016510639,-0.00026986946,-5.204989e-06,-0.021141449,-0.062085215,-0.000109583096,-0.00082681177,-4.3776623e-07,-0.0007176589,-0.060401,-0.0014145698,-0.00043423698,-0.00010208776,-0.0034299588,-0.00023165146,-0.0005566146,-0.001233121,-0.023360144,-0.6027449,-0.0006423987,-0.0009998854,-0.0014875601,-0.8864878,-0.00062135485,-0.5583704,-0.032316502,-0.05872445,-0.5281659,-0.79570353,-0.31905752,-0.75326234,-0.1124756,-0.44107142,-0.73545223,-0.69945097,-0.6585596,-0.63257074,-0.014709638,-0.36167762,-0.7600558,-0.010891384,-0.7955003,-0.69565815,-0.010509193,-0.0048579327,-0.056500178
0.032757442,-0.08447887,-0.09883106,0.07593618,-0.1858214,-0.17429991,-0.13204901,0.024147518,0.021532478,-0.04561514,-0.10374799,-0.11387286,-0.04122101,0.0550646,-0.07805633,-0.15914819,-0.17775175,-0.1861177,-0.16857053,-0.15913275,-0.16078904,0.098378755,-0.042403452,-0.20481628,-0.055012923,0.061017226,-0.11339692,-0.03487689,-0.04677174,-0.04452357,0.0030522132,-0.053685527,-0.050936904,-0.068273254,-0.045317408,-0.013347379,-0.057286806,-0.09135443,-0.08023538,-0.06624781,-0.032651376,-0.16435373,-0.027558979,-0.039535165,-0.18359475,-0.048203673,-0.05396773,-0.19063255,-0.1282033,-0.12857716
-0.050154623,-0.3274607,-0.7304073,-0.15001594,-0.78289217,-0.8026428,-0.5167989,-0.07519734,0.21909857,-0.5113832,-0.61363554,-0.5595209,-0.6181141,-0.42203236,-0.7020053,-0.6194629,-0.7073914,-0.8175076,-0.8131332,-0.7132051,-0.6438057,-0.7325649,-0.7910426,-0.68294406,-0.6494419,-0.15830764,-0.39517522,-0.49185735,-0.22228737,-0.7846054,-0.19288675,-0.23114562,-0.08833432,-0.020246152,0.30532956,0.27505267,-0.30858782,-0.6397812,-0.6255435,0.22567642,-0.61423737,-0.5728058,-0.57949907,-0.8404322,-0.5565282,-0.72570586,-0.83309084,-0.68179125,0.033405498,0.5614335
0.01708769,0.0005372251,0.0078339735,0.03381003,0.010291623,0.019529836,0.08604082,0.008179959,0.0152715705,0.010322059,0.014596014,0.12764885,0.0023782153,0.0043553514,0.024465226,0.016320836,0.009388949,0.006769715,0.0027847954,0.014570625,0.030864267,0.022821106,0.0051644286,0.012457581,0.03475988,0.002404698,0.05503929,0.007730818,0.0018839372,0.001037476,0.010014079,0.0022880896,0.0019760807,0.002434576,0.0042343615,0.011216482,0.0022236458,0.00073840265,0.00086271734,0.0066657667,0.0028845884,0.0010679662,0.013198868,0.0014085625,0.0008611496,0.0051026503,0.0021413271,0.0019670078,0.0024360572,0.002993711
-0.012723575,-0.053633757,-0.28134143,-0.014561019,-0.25832433,-0.31102556,-0.28067356,-0.04144554,-0.008467286,-0.60237825,-0.1255123,-0.35552225,-0.008184976,-0.20260145,-0.22829366,-0.5575026,-0.36116847,-0.5037285,-0.33615655,-0.35062963,-0.44227597,-0.16746138,-0.2750601,-0.56070143,-0.22814462,-0.47587797,-0.024968157,-0.0035476417,-0.099102974,-0.28321528,-0.16530977,-0.09695675,-0.13136007,-0.07057436,-0.13096236,-0.06614297,-0.09279449,-0.14119703,-0.12155076,-0.19446252,-0.17305085,-0.34546673,-0.14758855,-0.31147975,-0.3357035,-0.29113036,-0.30925584,-0.3508401,-0.25431898,-0.079827145
-0.036085736,-0.028869187,-0.062373832,-0.009126595,-0.020020304,-0.036072947,-0.0610194,-0.03180325,-0.0400471,-0.011354281,-0.014197521,-0.15427484,-0.025069851,-0.0017287321,-0.056818858,-0.04067442,-0.041607924,-0.02203963,-0.041361053,-0.03131616,-0.030609528,-0.020874027,-0.0070521333,-0.03216439,-0.05401117,-0.0031771453,-0.072667524,-0.0077106454,-0.00021200601,-0.0052343486,-0.005994667,-0.0003615208,-0.0010558605,-0.0006689059,-0.00015710223,-0.00043217922,-0.00021117525,-0.0010908447,-0.0010266174,-0.0016371344,-0.0006764649,-0.0030691535,-0.0023216144,-0.0022834858,-0.0023931083,-0.004229132,-0.0039267475,-0.0037518686,-0.0018062261,-0.014678861
0.009360386,0.005921475,0.03770437,0.012409962,0.027779922,0.098126836,0.15379539,0.0146768335,0.008071384,0.013008992,0.003867073,0.031834986,0.003219206,0.07591305,0.018508699,0.05735631,0.024794059,0.052159797,0.032974772,0.1334954,0.04283651,0.050529577,0.105836205,0.051910497,0.02178649,0.015307398,0.123443775,0.002910988,0.03053085,0.2825366,0.06033935,0.0422309,0.008618576,0.040233266,0.06924326,0.025007365,0.03699026,0.12818983,0.121374734,0.02138315,0.08856968,0.042857386,0.04910656,0.27463412,0.081988335,0.055985674,0.2031531,0.18570612,0.025776489,0.16979368
0.7984905,-0.47923377,0.95499986,0.8479368,0.96883184,0.9258051,0.50827074,0.86326283,0.7766564,0.9276024,0.19211741,0.88905144,0.24710976,-0.39968875,0.93394715,0.98907304,0.8027084,0.96199626,0.70247215,0.93753374,0.98418534,-0.17982464,0.9903241,0.9774359,0.94804573,0.97602886,0.4732589,0.61492777,0.27695173,0.88844424,0.9296128,0.35964915,-0.6794116,-0.06887885,0.66395473,0.6276365,0.8237787,0.72415257,0.93532884,0.43098408,-0.52053034,0.96939516,0.89515096,0.56725556,0.9323708,0.98117757,0.9897392,0.8942544,0.66104513,-0.312275
0.0066821147,0.03874593,0.0011347687,0.006858173,5.7051755e-05,4.7416797e-05,0.0012595423,0.0043092407,0.013662725,0.00040300543,0.023138521,2.9075703e-05,0.027037742,0.0018412272,0.00089575053,7.657599e-05,0.00023687021,0.0004908628,0.00059413066,7.9186095e-05,0.00012772687,3.0440393e-05,0.0011894351,0.00015437996,0.00077908573,0.006190494,0.0018304761,0.021789603,0.0065272725,0.0025894502,0.0023582513,0.0056161084,0.04799905,0.0037071598,0.013178251,0.0032933897,0.0053175935,0.05654354,0.05188649,0.0038381687,0.0044160667,0.06599679,0.0016428848,0.005675524,0.056501247,0.011889908,0.0026736949,0.0022960245,0.0039496757,0.012245752
-0.06890145,-0.3378827,0.07352272,-0.0888776,0.16595842,0.4351509,0.40777764,-0.05598174,-0.11808305,0.14228925,0.15173672,0.50276536,-0.16989304,0.004358119,0.29561013,0.6200278,0.55749756,0.20792085,-0.0047818944,0.4302088,0.441821,0.17748696,0.06142585,0.627607,0.29241988,0.013189642,0.34633803,0.24737845,0.0623714,-0.005522905,0.045252826,0.052373778,-0.05463996,0.083498865,0.080623426,0.05301816,0.031953536,0.003970554,0.010419254,0.050456252,0.012652203,0.019038491,0.052206714,-0.0067293937,0.0060687806,0.05530339,0.028545951,0.0095950635,0.02241688,-0.03719626
-0.0006560935,0.11152165,0.053535175,0.0006351698,-0.0121373795,-0.0723766,-0.011219921,-0.003963971,-0.0038974357,-0.047557116,0.039842226,-0.03686079,0.073319905,0.012783503,0.019362073,-0.02360107,0.036637977,-0.012214695,0.041057143,-0.08426533,0.0031032765,0.029308952,0.031681728,-0.037445586,0.008713794,-0.011007768,0.1344959,0.00935857,0.010843903,0.022059377,-0.011989614,0.022224324,0.071343265,0.007664394,0.010144366,0.028006729,0.021513749,0.049187683,0.044503447,0.037587926,0.007942111,0.015391658,0.0109716235,0.0436023,0.024079036,0.026205147,0.028750002,0.040898215,0.010871317,0.056331087
-0.059054475,-0.15766801,-0.16322024,-0.071070604,-0.3586439,-0.42593807,-0.45811826,-0.101341814,-0.045520414,-0.35918406,-0.2752242,-0.47242165,-0.17002876,-0.401144,-0.19481778,-0.32532504,-0.37303808,-0.39987224,-0.2581594,-0.36089954,-0.24042152,-0.1887953,-0.36016154,-0.37435728,-0.22612067,-0.5350245,-0.76983577,-0.2355247,-0.7254806,-0.66950405,-0.24570076,-0.75306576,-0.26053742,-0.21208353,-0.7805102,-0.41645372,-0.66937333,-0.69577646,-0.6863735,-0.0010244865,-0.4748459,-0.6886442,-0.2304312,-0.6195121,-0.80296177,-0.28584704,-0.48727974,-0.8055344,-0.5850276,-0.10175161
-0.07428175,0.17730823,-0.04966696,-0.078262545,-0.33094454,-0.14279853,0.025293505,-0.059698932,-0.0755129,-0.05600136,0.06086671,0.011082083,0.083545685,-0.16243167,-0.050426144,-0.76093984,-0.0007294995,0.2242432,0.011154632,-0.13448836,-0.3870638,-0.57678944,0.076030225,-0.71500427,-0.04935289,0.04312711,-0.088427514,0.07479826,0.04932734,0.51338875,-0.08171195,0.06597642,0.4991731,-0.016670594,-0.02982688,-0.07540067,0.051809445,0.4986981,0.47071248,-0.061411027,-0.07360785,0.35224774,-0.035957884,0.51268077,0.5237884,-0.12414483,0.3541994,0.35901627,-0.08101876,0.015497627
-0.3449662,0.20517047,-0.121500775,-0.345677,0.1537612,0.017409842,-0.42242518,-0.31579715,-0.43513805,0.16541004,-0.11387886,-0.08444311,-0.050174505,0.42595088,-0.22476612,0.10878638,-0.10010647,0.17369881,0.01695565,0.04107307,-0.2021609,0.5127161,-0.08299296,0.18801387,-0.24907337,-0.03973311,-0.19382197,-0.28185144,0.1273748,-0.20095503,-0.35315096,0.40522218,0.17743565,0.124008246,-0.31560117,-0.15855299,0.30291325,-0.49264365,-0.451541,-0.3072378,0.45575443,-0.24585743,0.06394941,-0.3834029,-0.22863163,-0.30914104,-0.24336384,-0.3453887,-0.040810656,-0.21004778
-0.075486235,-0.36109355,-0.069280155,-0.02204625,-0.009302125,-0.0066966526,-0.007225762,-0.103863314,-0.06342471,-0.03604868,-0.050128624,-0.008943832,-0.19800253,-0.013588852,-0.059795495,-0.066914074,-0.106641605,-0.047822163,-0.14716928,-0.0034574328,-0.05106049,-0.03372399,-0.02715074,-0.06837052,-0.05287834,-0.034581248,-0.008042016,-0.20896558,-0.29316843,-0.03167213,-0.040637467,-0.37282592,-0.67690367,-0.22811845,-0.37495455,-0.1646443,-0.29791608,-0.25634992,-0.21630074,-0.45883957,-0.020669857,-0.040812805,-0.027752686,-0.061007515,-0.042592354,-0.02936311,-0.030814787,-0.038220793,-0.058698826,-0.12878314
0.043244477,0.04571362,0.0685989,0.05933484,0.10956403,0.1698929,0.1757936,0.03917135,0.045762338,0.05178011,0.033089418,0.09466082,0.045906607,0.13518147,0.059849177,0.14648266,0.106613845,0.15128548,0.092794985,0.1634653,0.12757306,0.09605811,0.084759936,0.15084648,0.05930878,0.048348334,0.15889542,0.07382413,0.024046136,0.1640826,0.032642376,0.03337096,0.13903637,0.012282488,-0.017463017,0.013953589,0.034262147,0.109142706,0.10358943,0.010951627,0.075599626,0.073419094,0.042738196,0.15773231,0.09461439,0.08423847,0.113480605,0.121998854,0.037168868,0.22740054
-0.0037641337,-0.40443686,-0.048984025,-0.012914953,-0.001612797,-0.003649328,-0.026252406,-0.0025980067,-0.002743864,-0.0006323989,-0.02616467,-0.0013456242,-0.16475809,-0.00010367026,-0.011063201,-0.0017213748,-0.019018497,-0.021817213,-0.17291029,-0.005971008,-0.00077337254,-0.0013018757,-0.0008386354,-0.0054665008,-0.0031615624,-7.551389e-05,-0.00064208795,-0.043776345,-0.00013967519,-0.0047957525,-0.00023981168,-0.00015522813,-0.010848019,-8.930336e-05,-0.000297597,-0.00018463336,-0.00012839341,-0.014431489,-0.010412061,-4.4039818e-05,-0.0014889112,-0.0016609422,-5.7272628e-05,-0.010384587,-0.0035747644,-0.0028906842,-0.004699903,-0.0034037186,-0.0001710442,-9.591551e-05
0.82013613,0.5208857,0.7278888,0.9285268,0.67508733,0.3230417,0.36546648,0.7491888,0.77770066,0.5768361,0.8047989,0.13586476,0.58053184,0.91620845,0.612564,0.49947646,0.4552251,0.60541046,0.6414594,0.39797065,0.4326059,0.8898466,0.34419924,0.56343174,0.5200168,0.650272,0.33383772,0.43594268,0.30693993,0.77470475,0.617675,0.32435012,0.056971762,0.6140559,0.7904384,0.16597296,0.31317997,0.28689224,0.24726714,0.36552912,0.35311276,0.62554127,0.2902137,0.3243342,0.6983094,0.4335703,0.37930578,0.6892612,0.79764557,0.993472
-0.009772906,-0.00081241486,-0.024508229,-0.0034936434,-0.08117593,-0.110532,-0.007762974,-0.017066197,-0.01303207,-0.011826911,-0.0016500389,-0.1104951,-0.0019255743,-0.18268205,-0.010705579,-0.03030248,-0.010144755,-0.090191096,-0.022603383,-0.124496534,-0.019702889,-0.12953165,-0.18464865,-0.032123014,-0.011218221,-0.009869343,-0.019900233,-0.0021483684,-0.07004952,-0.51362336,-0.042601343,-0.07225409,-0.08312259,-0.08424637,-0.15156345,-0.043848917,-0.06061679,-0.46211237,-0.43237707,-0.0984176,-0.057407815,-0.098221794,-0.041519757,-0.34515962,-0.18801409,-0.0712907,-0.24262014,-0.364647,-0.044470333,-0.28459048
-0.050778627,-0.06052433,-0.19316605,-0.02913752,-0.39685535,-0.08023358,-0.05172268,-0.10689271,-0.06853318,-0.48676097,-0.30711865,-0.0010339322,-0.08289184,-0.57270825,-0.20013729,-0.6903931,-0.07735046,-0.7411663,-0.073051535,-0.113948286,-0.5005331,-0.41635564,-0.66816473,-0.62738496,-0.25259838,-0.7606294,-0.0016846,-0.11166079,-0.6716088,-0.6935395,-0.36129826,-0.72677374,-0.5407491,-0.5998948,-0.7663572,-0.35338512,-0.705241,-0.69247884,-0.6790397,-0.7690969,-0.59590334,-0.7566819,-0.63479614,-0.66876984,-0.7599911,-0.75359356,-0.63798094,-0.7791312,-0.8480561,-0.76087254
0.079098105,0.22370844,0.14131263,0.038903844,0.21402569,0.1837975,0.28202873,0.11281681,0.09182963,0.05732701,0.086608715,0.015495317,0.15804516,0.22597817,0.11099072,0.116967976,0.12806572,0.17198162,0.15125604,0.15663032,0.11661925,0.21703687,0.15301211,0.12345244,0.1145007,0.06151762,0.0071681514,0.12571053,0.093160816,0.22098248,0.07430097,0.10169584,0.08236316,0.04691635,0.07085636,0.0673642,0.12584426,0.24361196,0.23678057,0.20593336,0.0697801,0.15248378,0.100805715,0.17243625,0.17671114,0.06687676,0.16558072,0.16347553,0.097527646,0.34889314
-0.01881956,-0.35748273,-0.23261452,-0.022704868,-0.1716153,-0.09440719,-0.3440952,-0.031277455,-0.025130125,-0.19704244,-0.22505821,-0.09704446,-0.21594809,-0.10657499,-0.2598842,-0.22796233,-0.2954186,-0.17457545,-0.22589335,-0.08361429,-0.29453844,-0.053488713,-0.076166615,-0.17121027,-0.23398536,-0.29751647,0.009851789,-0.25642723,-0.48369312,-0.053496923,-0.062386923,-0.481156,-0.09398152,-0.42793378,-0.3903681,-0.17583983,-0.34696007,-0.19141576,-0.18547653,-0.4434958,-0.2977316,-0.3314608,-0.08187685,-0.04738614,-0.27666125,-0.17812453,-0.053287834,-0.20468235,-0.46045324,-0.547602
0.006526262,0.24759589,0.06102657,0.0061556925,0.0519479,0.020313937,0.0056672655,0.004623067,0.0046588653,0.022258697,0.11818718,0.010104919,0.19853604,0.007782212,0.05067851,0.05869259,0.09918644,0.07540745,0.07176152,0.02548224,0.050658997,0.04096487,0.02259075,0.0763706,0.05814151,0.0036530988,0.0017075301,0.14746422,0.004662725,0.013198169,0.0051272404,0.005301038,0.0403299,0.0035077888,0.005510964,0.0049134805,0.006490281,0.026720345,0.028609997,0.0058597545,0.020296626,0.034370612,0.016634233,0.016977342,0.025804596,0.036769915,0.0256826,0.009299202,0.008629546,0.05531858
0.0027642704,0.006387028,0.01856182,0.00029273654,0.0034077845,0.012858144,0.14420103,0.0050076665,0.0051670442,0.0040332493,0.004900524,0.030307228,0.008210491,0.002308861,0.01718194,0.0038118388,0.012742845,0.0077722487,0.009968071,0.0137052545,0.0051567447,0.0017405818,0.0012744112,0.0042378637,0.011664373,0.0020391792,0.008173643,0.018089712,0.0002400475,0.0010551349,0.0031265612,0.0003946438,0.0005129235,0.0004461764,3.8096634e-05,0.0007571579,0.00041996018,0.0010018831,0.00090239913,0.00034966492,0.00068251364,0.0014756228,0.0008447335,0.001241185,0.000684127,0.0023501373,0.0009878383,0.00066864764,0.0009919936,0.0005845995
0.00018007947,0.0058176382,0.0019160202,0.00021578275,0.0007008205,0.0011671858,0.0030703393,0.00017649744,0.00046430153,0.000739887,0.002927646,0.029488774,0.005977809,0.0049874093,0.0017474773,0.00012272698,0.00061283365,0.0019840763,0.0017460563,0.0016546771,0.0005747145,0.00292544,0.009074865,0.00012974297,0.0024884539,0.0022243382,0.0074665975,0.0089014135,0.18268089,0.03689498,0.003355671,0.23855147,0.001084541,0.12883534,0.40840515,0.12308934,0.19787079,0.033060607,0.032407027,0.18896876,0.32241353,0.019597564,0.0664994,0.028690847,0.047098324,0.0025398547,0.021858647,0.035068057,0.08538528,0.042654064
-0.01232977,-0.00040056996,-0.0048824027,-0.017525613,-0.0047318153,-0.0013758147,-0.0022780343,-0.010227728,-0.011295986,-0.012031305,-0.01573688,-0.0003675397,-0.0010137635,-0.013121337,-0.0070290524,-0.0038787622,-0.0018833054,-0.002853375,-0.0019468906,-0.0014547316,-0.008629418,-0.0014621365,-0.010897184,-0.0039501125,-0.007839575,-0.012944696,-0.00043296235,-0.0023658688,-0.015801642,-0.007490516,-0.009458374,-0.009527214,-0.12778136,-0.009339743,-0.0038316092,-0.009253657,-0.0063655805,-0.03163639,-0.033983376,-0.008457919,-0.0028263102,-0.041191153,-0.0020866736,-0.021724105,-0.051152233,-0.014253952,-0.0120883165,-0.08918904,-0.0036216464,-0.798961
-0.052246675,0.011024586,0.33926392,-0.07141142,-0.83541375,-0.7926978,-0.66124696,-0.056801986,-0.067831695,-0.6744741,0.2407845,-0.36427784,0.009387549,-0.80808836,0.26949823,0.15995777,0.16110528,0.18596925,0.35422215,-0.6851234,0.15244988,-0.88749444,0.420412,0.06929099,0.22728798,-0.12206884,0.4389588,0.013948571,0.0492009,0.51452,0.030727403,0.053745445,0.0030538638,0.047092408,0.06258208,0.010363792,0.043875292,0.104056425,0.08455143,0.1010801,0.2379927,0.45924282,0.50465125,0.4135563,0.533895,0.2415371,0.43942904,0.6178912,0.5362553,0.4141812
0.09217091,-0.40094262,0.27901262,0.057610855,0.5233106,0.26944667,0.14731058,0.06082966,0.08233645,0.58783853,0.6721618,-0.35945094,-0.16872002,0.5297264,0.34233555,0.31793785,0.14306527,0.24565133,0.11077439,0.3267344,0.33725497,0.59117305,-0.12373754,0.24593769,0.36835507,0.5901249,-0.17698152,-0.13670237,-0.015079917,0.32915476,0.0033981258,-0.08870635,-0.24991801,0.046915714,-0.069222905,0.03516264,-0.064018354,-0.088865146,-0.077872716,-0.1256811,-0.069669284,0.6309054,-0.14300154,-0.09144189,0.7064878,-0.1169712,-0.10577642,0.7005828,0.65014565,0.695701
0.19358933,0.69679016,0.5637989,0.2719895,0.58104885,0.5662717,0.68463016,0.079907864,0.25679645,0.3814952,0.4652175,0.53641105,0.6298091,0.5727032,0.4826865,0.63126296,0.64537865,0.59756,0.6564579,0.5881232,0.3952025,0.65874213,0.5146057,0.63164073,0.41557974,-0.01948187,0.7014008,0.55856156,0.37211204,0.6633845,-0.021757353,0.39474195,0.3187711,0.13533343,-0.11585746,-0.42736,0.44485575,0.5845295,0.55807453,0.35256836,0.6721142,0.5306357,0.15133336,0.6595829,0.59215635,0.6252847,0.59422576,0.60738033,0.15873404,0.7460074
0.0077778166,0.0021133323,0.002227604,0.020251036,0.0012855716,0.0017500209,0.002571531,0.007874155,0.007616597,0.0024013703,0.0038347126,0.0023215273,0.0040082256,0.0026130804,0.0027649833,0.09579662,0.002381293,0.0060327584,0.0016368361,0.0025659977,0.020806503,0.0023393997,0.09240372,0.11752723,0.0026877124,0.0069188247,0.5560683,0.0051808557,0.0017872895,0.014557549,0.011446773,0.0019288663,0.11435624,0.0043260446,0.0024792776,0.00553465,0.0026518109,0.035965484,0.038926605,0.0006105975,0.0026079956,0.020800414,0.014681814,0.043289695,0.025071848,0.20780614,0.044004995,0.06888091,0.00511729,-0.009308066
0.020196466,0.1671972,0.07204011,0.013173525,0.0984804,0.22170548,0.28315002,0.019826252,0.01577183,0.04095987,0.07238681,0.23050973,0.08131624,0.09552356,0.061843857,0.0004149757,0.08429189,0.004459005,0.24268112,0.1777369,0.007750824,0.10089877,0.027759245,0.0002858088,0.05804057,0.026359083,0.5956078,0.050121386,0.038596615,0.0023345016,0.020523477,0.052648924,0.0001564571,0.0932769,0.16354968,0.037621025,0.04863538,0.00015551707,0.000102672784,0.02955325,0.20708022,0.0014965715,0.106908694,0.010008103,0.00091534643,0.00014132021,0.027620863,9.3086266e-05,0.07234765,0.027230619
